idelem,descripcion,accesoAsociado,intensidad,ocupacion,carga,nivelServicio,intensidadSat,error,subarea,st_x,st_y,velocidad
5144,CARCASTILLO ENTRADA CRUCE,582208,206,6,18,0,1600,N,1744,"437714,33588542","4470073,714464",
5145,"CLARA CAMPOAMOR, 71 N-S(WENCESLAO-CARCASTILLO)",582204,154,3,12,0,1600,N,1744,"437793,236507263","4470192,00120857",
5146,Cº VIEJO DE LEGANES S-N,582201,257,4,20,0,1500,N,1744,"437857,113410564","4470201,67497552",
5147,AV. ABRANTES O-E(BESOLLA-PL.VULCANO) FRENTE,581703,257,4,20,0,1500,N,1741,"437745,81226095","4469820,2813982",
5148,AV. ABRANTES O-E(BESOLLA-PL.VULCANO) GIRO,581702,51,0,3,0,1500,N,1741,"437743,099754466","4469822,72820001",
3769,AV. DE ABRANTES FRENTE Nº106,581701,51,0,3,0,1500,N,1741,"437839,70547511","4469926,66152427",
5092,VIA LUSITANA O-E(Nº28-BRAGANZA),501503,144,1,11,0,1500,N,1740,"438722,895327701","4470519,16152263",
10510,VIA LUSITANA E-O Ø56 (PL. COIMBRA-FARO),580401,48,0,3,0,1500,N,1740,"438473,767004176","4470327,98151587",
10507,VIA LUSITANA E-O Ø65 FRENTE(CARRERO JUAN RAMON-FARO),580403,144,0,10,0,1500,N,1740,"438398,494351468","4470227,52986839",
10508,VIA LUSITANA E-O Ø65 GIRO IZDA.(CARRERO JUAN RAMON-FARO),580402,96,0,6,0,1500,N,1740,"438395,131624192","4470230,56053505",
10509,"FARO, 8 N-S(AV. ABRANTES-VIA LUSITANA)",580404,48,13,16,0,1400,N,1740,"438349,790643767","4470325,12658287",
10506,VIA LUSITANA E-O Ø86 (FARO-CARRERO JUAN RAMON),580601,48,0,3,0,1500,N,1740,"438248,313507548","4470088,6735366",
10505,CARRERO JUAN RAMON N-S (DELANTE GR-6),580604,0,0,0,0,1500,N,1740,"438174,741537345","4470048,63575613",
10504,VIA LUSITANA O-E Ø101 (PL. RENDICION BREDA-CARRERO JUAN RAMON),580603,336,1,23,0,1500,N,1740,"438148,681046402","4469962,68626033",
10502,VIA LUSITANA E-O Ø122 (CARRERO JUAN RAMON-PL. RENDICION BREDA),580901,0,0,0,0,1500,N,1740,"438005,984594691","4469831,56529036",
10503,PL. RENDICION BREDA N-S (DELANTE GR-6),580902,96,12,18,0,1500,N,1740,"437942,590794294","4469794,87675619",
10500,VIA LUSITANA E-O Ø154 (PL. RENDICION BREDA-AV. POBLADOS),381001,288,5,23,0,1500,N,1765,"437784,013802111","4469595,45684229",
10501,VIA LUSITANA O-E Ø133 (AV. POBLADOS-PL. RENDICION BREDA),580903,240,3,19,0,1500,N,1740,"437903,450956674","4469702,22942345",
6959,ARROYO DEL MONTE N-S (GTA. OLGA RAMOS-GTA. GRACITA MORALES),730201,284,1,7,0,4500,N,3118,"438171,907246946","4482098,05803366",
6960,ARROYO DEL MONTE S-N (GTA. IRENE GUTIERREZ CABA-GTA. GRACITA MORALES),730203,284,2,8,0,4500,N,3118,"437968,179124854","4481967,10281894",
6961,VALLE PINARES LLANOS S-N (MIRADOR DE LA REINA - AV. ARROYO DEL FRESNO),730202,0,0,0,0,3000,N,3118,"438219,274059498","4481956,99104263",
9998,AV. CARDENAL HERRERA ORIA E-O (GAVILANES - ARROYOFRESNO),731302,0,0,0,0,3000,N,3119,"437306,906377629","4480958,25735582",
9996,AV. CARDENAL HERRERA ORIA O-E (VEGAFRIA - ARROYOFRESNO),731304,154,1,6,0,3000,N,3119,"437070,199960811","4480960,92680028",
9997,ARROYOFRESNO N-S (GAVILANES-AV. HERRERA ORIA),731301,0,0,0,0,1500,N,3119,"437214,409573856","4481046,56895498",
9995,ARROYOFRESNO S-N (CANTALEJO-AV. HERRERA ORIA),731303,206,3,16,0,1500,N,3119,"437118,613391731","4480865,15185609",
10067,ARROYO DEL MONTE N-S(PL. PRADERA SACERAL-SENDA INFANTE),0,2329,24,63,2,4500,N,3118,"438761,21860421","4482700,15919342",
10069,ARROYO DEL MONTE S-N(SENDA INFANTE-PL. PRADERA SACERAL),0,152,0,4,0,4500,N,3118,"438615,323583677","4482503,06562301",
10068,SENDA INFANTE E-O(COLLADO MARCHIVA-GTA. OLGA RAMOS),0,284,5,23,0,1500,N,3118,"438755,533875412","4482533,02323421",
10230,AV. CARDENAL HERRERA ORIA E-O (ISLAS CABO VERDE - GAVILANES),732802,206,0,7,0,3000,N,3119,"437446,690010317","4480987,37917772",
10229,AV. CARDENAL HERRERA ORIA O-E (CHAPINERIA - GASCONES),732804,154,0,5,0,3000,N,3119,"437319,165317051","4480952,70436798",
10235,AV. CARDENAL HERRERA ORIA E-O (MARQUES VILLABRAGIMA - DR- GUIU),732902,154,0,5,0,3000,N,3119,"437650,946463278","4480975,75630883",
10232,AV. CARDENAL HERRERA ORIA O-E (VICENTE JIMENO - DR- GUIU),732904,103,0,3,0,3000,N,3119,"437515,307145325","4480985,44670338",
10326,JUANITA CRUZ N-S(GLORIA FUERTES-MARIA DE MAEZTU),732503,111,39,41,1,3000,N,3138,"438779,70888033","4483056,54621352",
10328,JUANITA CRUZ S-N(ARROYO DEL MONTE-MARIA DE MAEZTU),732003,111,1,5,0,3000,N,3138,"438909,412824394","4482944,05960717",
10330,MARIA DE MAEZTU E-O(MARIA CASARES-SENDA DEL INFANTE),0,55,1,3,0,3000,N,3138,"438642,621317908","4482798,9112646",
10329,MARIA DE MAEZTU E-O(JUANITA CRUZ-MARIA CASARES),732002,67,0,2,0,3000,N,3138,"438716,799347865","4482885,42838658",
10310,MARIA DE MAEZTU E-O(SENDA DEL INFANTE-TESESA CLARAMUNT),732302,55,1,3,0,3000,N,3138,"438521,319712924","4482657,9811293",
10309,SENDA DEL INFANTE N-S(MARIA DE MAEZTU-ARROYO DEL MONTE),0,237,5,12,0,3000,N,3118,"438599,696644362","4482672,96018025",
10331,MARIA DE MAEZTU O-E(SENDA DEL INFANTE-MARIA CASARES),732004,0,0,0,0,3000,N,3138,"438603,978228612","4482743,94568066",
10319,SENDA DEL INFANTE S-N(MARIA DE MAEZTU-GLORIA FUERTES),0,55,1,3,0,3000,N,3138,"438497,308406456","4482770,12113975",
10313,MARIA DE MAEZTU E-O(TERESA CLARAMUNT-FEDERICA MONTSENY),732402,55,1,3,0,3000,N,3138,"438471,957137077","4482601,18813688",
10311,MARIA DE MAEZTU O-E(TERESA CLARAMUNT-SENDA DEL INFANTE),0,55,0,2,0,3000,N,3138,"438505,514325101","4482629,53808919",
10312,TERESA CLARAMUNT S-N(ARROYO DEL MONTE-MARIA DE MAEZTU),732303,0,0,0,0,3000,N,3138,"438572,91980093","4482553,44593211",
10315,MARIA DE MAEZTU E-O(FEDERICA MONTSENY-MARGARITA NELKEN),733002,55,0,2,0,3000,N,3138,"438320,878535331","4482482,72309326",
10314,MARIA DE MAEZTU O-E(FEDERICA MONTSENY-TERESA CLARAMUNT),732304,0,0,0,0,3000,N,3138,"438387,997272257","4482517,57917072",
10316,FEDERICA MONTSENY N-S(MADRE TERESA CALCUTA-MARIA DE MAEZTU),732401,0,0,0,0,3000,N,3138,"438280,773171587","4482583,10739997",
10325,GLORIA FUERTES O-E(MARIA CASARES-JUANITA CRUZ),732504,55,0,2,0,3000,N,3138,"438617,223104156","4483062,32533741",
10327,GLORIA FUERTES E-O(MARIA DE MAEZTU-JUANITA CRUZ),732502,0,0,0,0,3000,N,3138,"438749,566764422","4483205,18313076",
10324,GLORIA FUERTES E-O(JUANITA CRUZ-MARIA CASARES),732602,0,0,0,0,3000,N,3138,"438564,801468069","4483016,80902505",
10323,GLORIA FUERTES E-O(MARIA CASARES-SENDA DEL INFANTE),0,55,1,3,0,3000,N,3138,"438490,910393741","4482931,72668121",
10322,MARIA CASARES S-N(MARIA DE MAEZTU-GLORIA FUERTES),732101,0,0,0,0,3000,N,3138,"438557,211851208","4482904,81943287",
10321,GLORIA FUERTES O-E LATERAL(SENDA DEL INFANTE-MARIA CASARES),732614,0,0,0,0,1500,N,3138,"438463,93145858","4482868,31756065",
10317,GLORIA FUERTES E-O(SENDA DEL INFANTE-MENCHU AJAMIL),0,55,1,3,0,3000,N,3138,"438368,718495139","4482790,95555116",
10318,SENDA DEL INFANTE N-S(GLORIA FUERTES-MARIA DE MAEZTU),0,0,0,0,0,3000,N,3138,"438441,783146004","4482809,05634758",
10320,GLORIA FUERTES O-E(SENDA DEL INFANTE-MARIA CASARES),732604,0,0,0,0,3000,N,3138,"438459,19669071","4482885,82185399",
10405,MARIA MONTESSORI E-O(MARIA DE MAEZTU-GLORIA FUERTES),733103,111,2,6,0,3000,N,3138,"438142,971104437","4482348,15922371",
10404,MARIA DE MAEZTU S-N(MARIA MONTESSORI-FEDERICA MONTSENY),732404,0,0,0,0,3000,N,3138,"438181,615828227","4482345,55726052",
10406,MARIA MONTESSORI E-O(ARROYO DEL MONTE-MARIA DE MAEZTU),733003,0,0,0,0,3000,N,3138,"438235,234125114","4482262,78813952",
10536,GLORIA FUERTES O-E (IRENE CABA ALBA-MARIA MONTESORI),733102,55,1,3,0,3000,N,3138,"437989,755567346","4482452,32458871",
10534,GLORIA FUERTES O-E (IRENE CABA ALBA- IRENE CABA ALBA),0,0,0,0,0,1500,S,3138,"437828,089901368","4482260,83519671",
10535,GLORIA FUERTES O-E (IRENE CABA ALBA- MARIA MONTESSORI),733104,0,0,0,0,3000,N,3138,"437915,188838688","4482360,22007301",
10532,MARIA MAEZTU O-E(IRENE CABA ALBA-IRENE CABA ALBA),0,0,0,0,0,1500,S,3138,"437923,816366004","4482096,47102715",
10533,IRENE CABA ALBA N-S(MARIA MAEZTU-ARROYO DEL MONTE),730204,0,0,0,0,3000,N,3118,"438023,186604545","4482103,03952083",
10531,MARIA MAEZTU O-E(IRENE CABA ALBA-MARIA GOYRI),0,0,0,0,0,3000,N,3138,"438029,847527812","4482180,86686865",
3814,(TÁCTICO) CTRA. EL PARDO S-N(PALACIO DE LA ZARZUELA),0,60,7,11,0,1500,N,3124,"436079,429940351","4482234,6812005",
3680,(TÁCTICO) SALIDA PALACIO ZARZUELA A LA CTRA EL PARDO,0,15,1,2,0,1500,S,3124,"436063,939025025","4482238,4145686",
6547,(TÁCTICO) CAMINO TIRO A PICHON,0,60,2,6,0,1500,N,3124,"436107,633352393","4482265,32594311",
9999,(TÁCTICO) AV. HERRERA ORIA E-O (GIRO IZDA. ARROYOFRESNO),0,0,0,0,0,1500,N,3119,"437179,355542388","4480950,9183824",
10231,(TACTICO) GASCONES S-N (J. LORENZO - HERRERA ORIA),732803,0,0,0,0,1500,N,3119,"437390,985183113","4480951,75541325",
6545,"TÁCTICO - AV. ARROYOFRESNO, 19 S-N (FUENTELAREINA - CANTALEJO)",0,206,41,49,1,1500,N,3139,"437083,880046172","4480782,66980421",
6546,"TÁCTICO - CANTALEJO, 1 E-O (CANTALEJO - ARROYOFRESNO)",0,103,60,63,2,1500,N,3139,"437117,158947485","4480791,09793132",
3813,"TÁCTICO - AV. ARROYOFRESNO, 21 N-S (AV. CARDENAL HERRERA ORIA - CANTALEJO)",0,0,0,0,0,1500,N,3139,"437098,9240782","4480827,51802587",
10234,(TACTICO) DR. GUIU N-S (ISLAS CABO VERDE- HERRERA ORIA),732901,9,0,1,0,1500,S,3119,"437602,782468914","4480999,29044121",
10233,(TACTICO) DR. GUIU S-N (PABLO GARGALLO- HERRERA ORIA),732903,51,70,71,2,1500,N,3119,"437590,453545195","4480962,22767664",
10537,(TACTICO) MARIA MONTESSORI S-N (MARIA DE MAEZTU-GLORIA FUERTES),0,55,32,35,1,1500,N,3138,"438029,062066846","4482452,07500478",
6559,MAURICIO LEGENCRE S-N(C/VIEJAS-AV. LLANO CASTELLANO),750103,466,3,18,0,3000,N,3108,"442133,819558587","4481726,40812759",
6560,AV. LLANO CASTELLANOO-E(MARCOS ORUETA--MAURICIO LEGENDRE),750104,296,7,25,0,1500,N,3108,"442018,698460955","4481754,47993238",
6561,AV. LLANO CASTELLANO S-N(Mauricio Legendre-MANUEL TOVAR),0,508,6,22,0,3000,N,3108,"442020,529636233","4481886,21583429",
6562,AV. LLANO CASTELLANO S-N(MANUEL TOVAR-ISLA JAVA),750303,127,1,5,0,3000,N,3108,"441879,44726361","4482383,42794598",
6563,NTRA. SRA. VALVERDE S-N(ISLA JAVA-ISLA GRACIOSA),750403,339,1,23,0,1500,N,3108,"441835,85798559","4482532,3421471",
6564,NTRA. SRA. VALVERDE S-N(VISTAS A MORALEJA-AFUERAS VALVERDE),750603,85,1,7,0,1500,N,3108,"441809,899296912","4483265,6069036",
6565,NTRA. SRA. VALVERDE N-S (A. CABEZON - LOURDES),750901,212,1,14,0,1600,N,3108,"441879,849092614","4483537,82710951",
6566,GLORIETA FUENTE LA CARRA (GIRO E-O AFUERAS VALVERDE),750902,42,1,4,0,1500,N,3108,"441842,994997019","4483355,14885054",
6567,NTRA. SRA. VALVERDE N-S(ISLAS VIRGENES-ISLA JARVI),750401,212,1,15,0,1500,N,3108,"441736,963703526","4482852,4354123",
6568,"NUESTRA SEÑORA DE VALVERDE, 7 N-S (ISLAS JARVI - ISLA DE JAVA)",750301,381,7,31,1,1500,N,3108,"441805,977427798","4482623,16907327",
6569,AV. LLANO CASTELLNA N-S(MANUEL TOVAR-MAURICIO LEGENDRE),750101,0,0,0,0,1500,N,3108,"441992,632624927","4481962,38039889",
3788,NTRA. SEÑORA VALVERDE 150 S-N(AFUERAS A VALVERDE-ANTONIO CABEZON),751003,127,1,9,0,1600,N,3109,"441899,322319915","4483663,76445943",
6570,CARDENAL HERRERA ORIA E-O(NTRA. SRA. VALVERDE-SANCHONUÑO),751302,254,3,11,0,3000,N,3108,"441622,87030844","4482502,57819927",
6571,CARDENAL HERRERA ORIA O-E(SALCEDO-ORDUÑA),751304,254,3,11,0,3000,N,3108,"441437,518200692","4482498,20256231",
6572,HERRERA ORIA O-E(ORDUÑA-LLANO CASTELLANO),750304,296,1,11,0,3000,N,3108,"441717,573150436","4482490,17878943",
6573,AFUERAS VALVERDE O-E(ISLA FORMOSA-NTRA. SRA. VALVERDE),750904,0,0,0,0,3000,N,3108,"441746,898685723","4483334,76273007",
6575,ANTONIO CABEZON E-O (RENFE-NTRA. SRA. VALVERDE),751002,42,1,4,0,1500,N,3109,"442007,335168737","4483793,01138959",
6955,NTRA. SRA. VALVERDE N-S(MONASTERIO ARLANZA-ALONSO QUIAJNO),751001,127,2,10,0,1600,N,3109,"441925,676664917","4484129,03187819",
6574,Av. Cardenal Herrera Oria 80 E-O,0,169,0,5,0,3200,N,3108,"441260,975986646","4482448,40463995",
6956,NTRA. SRA. VALVERDE S-N(ALONSO QUIJANO-MONASTERIO ARLANZA),751103,85,1,6,0,1600,N,3109,"441929,530656387","4484137,50777624",
3723,NTRA. SRA. VALVERDE N-S(M603-MONASTERIO ARLANZA),751201,169,2,12,0,1600,N,3109,"441940,433523545","4484373,79644125",
6954,MONASTERIO ARLANZA O-E(M607-NTRA. SRA. VALVERDE),751204,127,1,5,0,3000,N,3109,"441867,547206192","4484296,10280691",
10197,AFUERAS A VALVERDE E-O(CASILDEA VANDALIA-ALDONZA LORENZO),0,270,1,10,0,3000,N,3104,"441632,719355095","4483251,75875192",
10291,AV. CARDENAL HERRERA ORIA E-O (MANRESA - SALCEDO),751802,127,1,5,0,3000,N,3108,"441428,563414593","4482503,44018328",
10294,AV. CARDENAL HERRERA ORIA O-E (ESTRADA - SALCEDO),751804,212,1,7,0,3200,N,3108,"441233,472309737","4482437,99420703",
10333,AV. MONASTERIO ARLANZA S-N (M-607 - SILOS),751903,135,0,5,0,3000,N,3112,"441486,501534552","4484565,39461989",
10335,AV. MONASTERIO SILOS O-E (SOBRADO - ARLANZA) CARRIL DERECHO,751914,45,1,4,0,1500,N,3112,"441376,010481276","4484554,78461507",
10334,AV. MONASTERIO SILOS O-E (SOBRADO - ARLANZA) CARRILES IZQUIERDOS,751904,180,0,6,0,3000,N,3112,"441370,622693404","4484558,19973246",
10336,AV. MONASTERIO ESCORIALO-E (COLEGIATA CERVATOS -ARLANZA),752002,225,0,8,0,3000,N,3112,"441362,345966854","4484729,42498122",
10293,(TACTICO) SALCEDO S-N (SALVATIERRA - LEZAMA),751803,42,100,100,3,1500,N,3108,"441334,981993022","4482427,94434334",
10292,(TACTICO) LEZAMA E-O (LLODIO - SALCEDO),751806,0,0,0,0,1500,N,3108,"441351,07151248","4482444,51794723",
7110,(TACTICO) MONASTERIO ARLANZA GIRO GR-4,0,42,42,44,1,1500,N,3109,"441912,831142837","4484293,57145306",
6578,(TACTICO) ISLAS JARVI 2 O-E,750404,85,54,57,2,1500,N,3108,"441788,393343935","4482648,20633132",
6579,(TACTIC0)MANRESA E-O GIRO,751301,169,31,39,1,1500,N,3108,"441518,778915562","4482534,75778382",
6580,(TACTIC0)ORDUÑA O-E GIRO,751303,169,52,57,2,1500,N,3108,"441548,423414817","4482505,51906342",
3787,(TACTICO)ISLA JAVA E-O,750302,42,36,38,1,1500,N,3108,"441874,443669364","4482496,13115161",
6953,(TACTICO)ALONSO QUIJANO O-E,751104,42,2,5,0,1500,N,3109,"441900,468994343","4484015,70813272",
6962,"MONASTERIO ESCORIAL, 14 E-O (MONASTERIO DE LAS HUELGAS- SANTUARIO DE VALVERDE)",762302,90,1,3,0,3000,N,3112,"439995,544719117","4483998,97392273",
6582,"SANTUARIO VALVERDE, 2 S-N (MONASTERIO SILOS - MONASTERIO ESCORIAL)",762303,0,0,0,0,3000,N,3112,"439939,480822581","4483952,69423021",
6583,"SANTUARIO VALVERDE, 6 N-S (SANTUARIO VALVERDE - MONASTERIO ESCORIAL)",762301,0,0,0,0,1500,N,3112,"439943,609489251","4484072,10547267",
6963,MONASTERIO SUSO Y YUSO E-O(AV. MONTECARMELO-MONASTERIO LIÉBANA),760502,135,1,10,0,1500,N,3112,"440980,764239276","4483836,38046605",
6965,MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV. MONTECARMELO),760504,180,0,6,0,3000,N,3112,"440788,418708844","4483746,56651032",
6966,AV. MONTECARMELO N-S (MONASTERIO DE SILOS - MONASTERIO SUSO Y YUSO),760501,270,0,6,0,4500,N,3112,"440845,233665134","4483829,95902994",
3789,AV. MONTECARMELO S-N(TRES OLIVOS-MONASTERIO SUSO Y YUSO),0,585,3,22,0,3000,N,3112,"440923,527330715","4483742,6129749",
6964,ACCESO M-607 N-S (VIA DE SERVICIO - AV. MONTECARMELO),0,225,5,19,0,1500,N,3112,"440938,775639966","4483740,0071488",
9861,AV. MONTECARMELO S-N (MONASTERIO SUSO Y YUSO - MONASTERIO SILOS),760603,450,1,11,0,4500,N,3112,"440883,419627816","4483836,86165378",
9862,AV. MONTECARMELO S-N (MONASTERIO DE SILOS - MONASTERIO EL ESCORIAL),760703,360,0,8,0,4500,N,3112,"440838,464729245","4483940,12204241",
9858,AV. MONASTERIO SILOS O-E (MONASTERIO EL PAULAR - AV. MONTECARMELO),760604,315,2,12,0,3000,N,3112,"440720,216254179","4483860,90285071",
9859,AV. MONASTERIO ESCORIAL E-O (MONASTERIO CAAVERIO - AV. MONTECARMELO),760702,90,1,3,0,3000,N,3112,"440896,941205223","4484047,80891542",
6970,AV. MONTECARMELO N-S  (SANTUARIO DE VALVERDE - MONASTERIO ESCORIAL),760701,45,0,1,0,4500,N,3112,"440748,633497277","4484053,34545766",
9860,AV. MONTECARMELO N-S  (MONASTERIO ESCORIAL - MONASTERIO SILOS),760601,90,0,2,0,4500,N,3112,"440794,703845825","4483946,92870101",
10028,MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA),762901,122,5,13,0,1500,S,3137,"439951,180184594","4483399,57249956",
5880,COSTA BRAVA E-O(VALLE FUENFRIA-MONASTERIO HUELGAS),762902,240,1,17,0,1500,N,3137,"440042,88386787","4483324,54147729",
10029,COSTA BRAVA O-E(MARBELLA-MONASTERIO HUELGAS),762904,96,0,6,0,1500,N,3137,"439893,613760265","4483300,69161839",
10376,MONASTERIO BATUECAS N-S(MONASTERIO DE GUADALUPE-AV. SANTUARIO VALVERDE),763201,0,0,0,0,1500,N,3112,"440309,156048465","4484157,78863545",
10337,MONASTERIO ARLANZA N-S (SANTUARIO VALVERDE - ESCORIAL),752001,45,0,3,0,1500,N,3112,"441268,812600584","4484704,62268766",
10363,MONASTERIO DE SILOS O-E (MONTESCLAROS - PAULAR),763104,360,1,12,0,3000,N,3112,"440569,770816044","4483854,40730102",
10364,MONASTERIO DE EL PAULAR N-S (ESCORIAL - SILOS),763101,0,0,0,0,1500,N,3112,"440642,251620824","4483905,03506523",
10365,MONASTERIO DE EL PAULAR S-N (SUSO Y YUSO - SILOS),763103,0,0,0,0,1500,N,3112,"440650,607576237","4483794,33086816",
10377,AV. SANTUARIO VALVERDE E-O(MONASTERIO DE GUADALUPE-MONASTERIO DE BATUECAS),763202,135,1,10,0,1500,N,3112,"440384,717118511","4484098,70200458",
10378,AV. SANTUARIO VALVERDE O-E(MONASTERIO DE BATUECAS-MONASTERIO DE GUADALUPE),762504,0,0,0,0,1500,N,3112,"440393,677289785","4484094,71094556",
10381,MONASTERIO DE BATUECAS S-N(MONASTERIO DE EL ESCORIAL-AV. SANTUARIO VALVERDE),763203,0,0,0,0,1500,N,3112,"440304,159950571","4484041,87160589",
10382,MONASTERIO DE BATUECAS N-S(AV. SANTUARIO VALVERDE-MONASTERIO DE EL ESCORIAL),763001,0,0,0,0,1500,N,3112,"440300,390130711","4484039,67667793",
10383,AV. SANTUARIO VALVERDE E-O(MONASTERIO DE LAS HUELGAS-MONASTERIO DE BATUECAS),0,0,0,0,0,1500,N,3112,"440223,719933622","4484107,51016947",
10384,AV. SANTUARIO VALVERDE O-E(MONASTERIO DE BATUECAS-MONASTERIO DE LAS HUELGAS),761602,0,0,0,0,1500,N,3112,"440210,967082991","4484112,27076537",
10366,MONASTERIO BATUECAS N-S (MONASTERIO SILOS - MONASTERIO SUSO Y YUSO),763301,45,0,3,0,1500,N,3112,"440282,320867626","4483806,44851458",
10367,MONASTERIO SUSO Y YUSO E-O (MONASTERIO BATUECAS - MONASTERIO MONTESCLAROS),763302,225,0,15,0,1500,N,3112,"440366,21395255","4483749,48164649",
10368,MONASTERIO SUSO Y YUSO O-E (MONASTERIO MONTESCLAROS - MONASTERIO BATUECAS),763404,45,0,3,0,1500,N,3112,"440375,437513963","4483745,44411933",
10369,MONASTERIO BATUECAS S-N (MONASTERIO RÁBIDA - MONASTERIO SUSO Y YUSO),763303,45,0,3,0,1500,N,3112,"440277,144218316","4483699,76123615",
10371,MONASTERIO SUSO Y YUSO O-E (MONASTERIO HUELGAS - MONASTERIO BATUECAS),763304,0,0,0,0,1500,N,3112,"440217,780170569","4483757,52378641",
10370,MONASTERIO SUSO Y YUSO E-O (MONASTERIO BATUECAS - MONASTERIO HUELGAS),761402,225,1,16,0,1500,N,3112,"440207,831187486","4483761,69269943",
10374,MONASTERIO MONTESCLAROS N-S (MONASTERIO SILOS - MONASTERIO SUSO Y YUSO),763401,45,0,3,0,1500,N,3112,"440456,955316557","4483798,05894034",
10375,MONASTERIO MONTESCLAROS S-N ( MONASTERIO SUSO Y YUSO - MONASTERIO SILOS),760203,0,0,0,0,1500,N,3112,"440461,38424732","4483808,16311855",
10372,MONASTERIO SUSO Y YUSO E-O (MONASTERIO PAULAR - MONASTERIO MONTESCLAROS),763402,135,1,10,0,1500,N,3112,"440524,574170383","4483737,09125321",
10373,MONASTERIO SUSO Y YUSO O-E (MONASTERIO MONTESCLAROS - MONASTERIO PAULAR),762104,45,0,3,0,1500,N,3112,"440533,028517298","4483732,96077412",
10413,MONASTERIO ESCORIAL E-O (MONTECARMELO - MONASTERIO PAULAR),763502,135,0,5,0,3000,N,3112,"440711,047188722","4483960,75102843",
10414,MONASTERIO PAULAR N-S (SANTUARIO VALVERDE - MONASTERIO ESCORIAL),763501,0,0,0,0,1500,N,3112,"440637,794449816","4484010,70358333",
10412,MONASTERIO PAULAR S-N (MONASTERIO SILOS - MONASTERIO ESCORIAL),763503,90,1,7,0,1500,N,3112,"440646,421050462","4483906,07503986",
10441,AV. MONASTERIO SILOS O-E(MONTECARMELO-MONASTERIO CAAVEIRO),763604,315,2,12,0,3000,N,3112,"440929,37269447","4483947,19899777",
10442,MONASTERIO CAAVEIRO N-S (MONASTERIO ESCORIAL-MONASTERIO SILOS),763601,10,0,1,0,1500,S,3112,"440970,899259044","4484032,72598614",
10443,MONASTERIO CAAVEIRO S-N (MONASTERIO SUSO Y SUSO-MONASTERIO SILOS),763603,0,0,0,0,1500,N,3112,"441037,741325942","4483969,57143524",
10415,MONASTERIO ESCORIAL E-O (MONASTERIO LIEBANA - MONASTERIO CAAVEIRO),763702,45,0,2,0,3000,N,3112,"441044,916411955","4484235,45204085",
10417,MONASTERIO SAMOS N-S (SANTUARIO VALVERDE - MONASTERIO ESCORIAL),763701,0,0,0,0,1500,N,3112,"440960,709247782","4484210,37683458",
10416,MONASTERIO SAMOS S-N (MONASTERIO SILOS - MONASTERIO ESCORIAL),763703,0,0,0,0,1500,N,3112,"441045,045547133","4484159,75223818",
10686,AV. MONASTERIO SILOS O-E(MONASTERIO HUELGAS-MONASTERIO BATUECAS),763804,135,0,5,0,3000,N,3112,"440215,403849961","4483877,74942892",
10420,MONASTERIO BATUECAS N-S(AV. MONASTERIO DE EL ESCORIAL-AV. MONASTERIO SILOS),763801,0,0,0,0,1500,N,3112,"440291,068193136","4483920,42934925",
10421,MONASTERIO BATUECAS S-N(AV. MONASTERIO SILOS-AV. MONASTERIO DE EL ESCORIAL),0,45,0,3,0,1500,N,3112,"440294,749518966","4483920,85105826",
10431,MONASTERIO HUELGAS N-S (AV. MONASTERIO SUSO Y YUSO-  MONASTERIO DE EL PAULAR),763901,122,1,9,0,1500,S,3112,"440092,257918413","4483720,70366772",
10432,MONASTERIO PAULAR E-O  (MONASTERIO BATUECAS-  MONASTERIO HUELGAS),763902,23,0,2,0,1500,S,3112,"440136,552352592","4483643,40004775",
10433,MONASTERIO HUELGAS S-N  (COSTA BRAVA-  MONASTERIO PAULAR),763903,88,2,8,0,1500,S,3112,"440015,899727966","4483568,01951309",
10434,MONASTERIO PAULAR O -E  (MONASTERIO SILOS-  MONASTERIO HUELGAS),763904,90,1,7,0,1500,N,3112,"440017,602197997","4483606,89211632",
10423,MONASTERIO BATUECAS S-N(AV. MONASTERIO SUSO Y YUSO-AV. MONASTERIO SILOS),763803,90,1,7,0,1500,N,3112,"440286,405612123","4483814,51090586",
10583,(CARRIL BUS) AV. MONASTERIO DE EL ESCORIAL E-O(MONASTERIO LIEBANA-MONASTERIO SAMOS),0,0,0,0,0,1500,N,3112,"441041,139907519","4484238,21295228",
10584,(CARRIL BUS)  AV. MONASTERIO ESCORIAL E-O (MONASTERIO CAAVERIO - AV. MONTECARMELO),0,0,0,0,0,1500,N,3112,"440894,766188424","4484051,27968691",
10691,(CARRIL BUS)  AV. MONASTERIO DE EL ESCORIAL E-O(AV. MONTECARMELO-MONASTERIO PAULAR),0,0,0,0,0,1500,N,3112,"440709,865399568","4483964,73956682",
10419,(CARRIL BUS) MONASTERIO HUELGAS N-S (AV. MONASTERIO SUSO Y YUSO-  MONASTERIO DE EL PAULAR),0,45,0,3,0,1500,N,3112,"440215,69929725","4483883,21520376",
10688,"(CARRIL BUS)  MONASTERIO SILOS, 30 O-E(MONASTERIO MONTESCLAROS-MONASTERIO PAULAR)",0,0,0,0,0,1500,N,3112,"440569,327645111","4483849,97559169",
10689,(CARRIL BUS) AV. MONASTERIO SILOS O-E (MONASTERIO EL PAULAR - AV. MONTECARMELO),0,45,0,3,0,1500,N,3112,"440720,807148756","4483856,76658867",
